plant_id,animal,toxic,clinical_signs
371,dog,FALSE,null
371,horse,TRUE,null
372,cat,FALSE,null
372,dog,FALSE,null
372,horse,TRUE,null
373,cat,FALSE,null
373,dog,FALSE,null
373,horse,FALSE,null
374,cat,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
374,dog,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
374,horse,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
375,cat,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
375,dog,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
375,horse,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
376,cat,TRUE,"Photosensitization (ulcerative and exudative dermatitis), ocular toxicity."
376,dog,TRUE,"Photosensitization (ulcerative and exudative dermatitis), ocular toxicity."
376,horse,TRUE,"Photosensitization (ulcerative and exudative dermatitis), ocular toxicity."
377,cat,FALSE,null
377,dog,FALSE,null
377,horse,FALSE,null
378,cat,FALSE,null
378,dog,FALSE,null
378,horse,TRUE,null
379,cat,FALSE,null
379,dog,FALSE,null
379,horse,FALSE,null
380,cat,FALSE,null
380,dog,FALSE,null
380,horse,TRUE,null
381,cat,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
381,dog,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
381,horse,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
382,cat,TRUE,"Salivation, vomiting, drooling,lethargy, diarrhea. Highest concentration in corms (bulbs)."
382,dog,TRUE,"Salivation, vomiting, drooling,lethargy, diarrhea. Highest concentration in corms (bulbs)."
382,horse,TRUE,"Salivation, vomiting, drooling,lethargy, diarrhea. Highest concentration in corms (bulbs)."
383,cat,FALSE,null
383,dog,FALSE,null
383,horse,FALSE,null
384,cat,TRUE,"Salivation, vomiting (bloody), diarrhea (bloody), shock, kidney failure, liver damage, bone marrow suppression."
384,dog,TRUE,"Salivation, vomiting (bloody), diarrhea (bloody), shock, kidney failure, liver damage, bone marrow suppression."
384,horse,TRUE,"Salivation, vomiting (bloody), diarrhea (bloody), shock, kidney failure, liver damage, bone marrow suppression."
385,cat,FALSE,null
385,dog,FALSE,null
385,horse,FALSE,null
386,cat,TRUE,"The adult plant is not very palatable, but can be ingested if suitable forage is unavailable; the young plant is attractive and may be grazed in abundance. The toxic component is light-active, and causes a chemically induced sunburn, usually within 24 hours after ingestion on light, unpigmented areas of skin. Dermatitis, itching and ulceration of the skin leading to skin damage are possible effects."
386,dog,TRUE,"The adult plant is not very palatable, but can be ingested if suitable forage is unavailable; the young plant is attractive and may be grazed in abundance. The toxic component is light-active, and causes a chemically induced sunburn, usually within 24 hours after ingestion on light, unpigmented areas of skin. Dermatitis, itching and ulceration of the skin leading to skin damage are possible effects."
386,horse,TRUE,"The adult plant is not very palatable, but can be ingested if suitable forage is unavailable; the young plant is attractive and may be grazed in abundance. The toxic component is light-active, and causes a chemically induced sunburn, usually within 24 hours after ingestion on light, unpigmented areas of skin. Dermatitis, itching and ulceration of the skin leading to skin damage are possible effects."
387,cat,FALSE,null
387,dog,FALSE,null
387,horse,TRUE,null
388,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
388,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
388,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
389,cat,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
389,dog,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
389,horse,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
390,cat,FALSE,null
390,dog,FALSE,null
390,horse,TRUE,null
391,cat,FALSE,null
391,dog,FALSE,null
391,horse,TRUE,null
392,cat,TRUE,"Nausea, vomiting, diarrhea."
392,dog,TRUE,"Nausea, vomiting, diarrhea."
392,horse,TRUE,"Nausea, vomiting, diarrhea."
393,cat,FALSE,null
393,dog,FALSE,null
393,horse,TRUE,null
394,cat,FALSE,null
394,dog,FALSE,null
394,horse,TRUE,null
395,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
395,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
395,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
396,cat,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; poisonings typically occur from ingestion of green plant material or material in hay. The toxic components can cause liver failure, referred to as ""walking disease"" or ""sleepy staggers"". Signs include weight loss, weakness, sleepiness, yawning, incoordination, yellowish discoloration to mucous membranes (icterus), neurologic problems secondary to liver failure (aimless walking, chewing motions, head pressing). Animals may appear to be normal at first, then become suddenly affected; the syndrome progresses rapidly over a few days to a week. Liver damage, depression, anorexia, vomiting, diarrhea, muddy mucous membranes, weakness, ataxia."
396,dog,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; poisonings typically occur from ingestion of green plant material or material in hay. The toxic components can cause liver failure, referred to as ""walking disease"" or ""sleepy staggers"". Signs include weight loss, weakness, sleepiness, yawning, incoordination, yellowish discoloration to mucous membranes (icterus), neurologic problems secondary to liver failure (aimless walking, chewing motions, head pressing). Animals may appear to be normal at first, then become suddenly affected; the syndrome progresses rapidly over a few days to a week. Liver damage, depression, anorexia, vomiting, diarrhea, muddy mucous membranes, weakness, ataxia."
396,horse,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; poisonings typically occur from ingestion of green plant material or material in hay. The toxic components can cause liver failure, referred to as ""walking disease"" or ""sleepy staggers"". Signs include weight loss, weakness, sleepiness, yawning, incoordination, yellowish discoloration to mucous membranes (icterus), neurologic problems secondary to liver failure (aimless walking, chewing motions, head pressing). Animals may appear to be normal at first, then become suddenly affected; the syndrome progresses rapidly over a few days to a week. Liver damage, depression, anorexia, vomiting, diarrhea, muddy mucous membranes, weakness, ataxia."
397,cat,FALSE,null
397,dog,FALSE,null
397,horse,TRUE,null
398,cat,FALSE,null
398,dog,FALSE,null
398,horse,TRUE,null
399,cat,TRUE,"All parts of the plant have toxic potential, although the possibility of serious effects is usually limited to ingestions of large quantities. Consuming Oxalis species can produce colic in horses, and kidney failure is possible if significant amounts are eaten."
399,dog,TRUE,"All parts of the plant have toxic potential, although the possibility of serious effects is usually limited to ingestions of large quantities. Consuming Oxalis species can produce colic in horses, and kidney failure is possible if significant amounts are eaten."
399,horse,TRUE,"All parts of the plant have toxic potential, although the possibility of serious effects is usually limited to ingestions of large quantities. Consuming Oxalis species can produce colic in horses, and kidney failure is possible if significant amounts are eaten."
400,cat,FALSE,null
400,dog,FALSE,null
400,horse,TRUE,null
401,cat,FALSE,null
401,dog,FALSE,null
401,horse,FALSE,null
402,cat,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
402,dog,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
402,horse,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
403,cat,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
403,dog,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
403,horse,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)"
404,cat,FALSE,null
404,dog,FALSE,null
404,horse,FALSE,null
405,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
405,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
405,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
406,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
406,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
406,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
407,cat,FALSE,null
407,dog,FALSE,null
407,horse,TRUE,null
408,cat,FALSE,null
408,dog,FALSE,null
408,horse,FALSE,null
409,cat,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
409,dog,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
409,horse,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
410,cat,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; poisonings typically occur from ingestion of green plant material or material in hay. The toxic components can cause liver failure, referred to as ""walking disease"" or ""sleepy staggers"". Signs include weight loss, weakness, sleepiness, yawning, incoordination, yellowish discoloration to mucous membranes (icterus), neurologic problems secondary to liver failure (aimless walking, chewing motions, head pressing). Animals may appear to be normal at first, then become suddenly affected; the syndrome progresses rapidly over a few days to a week. Liver damage, depression, anorexia, vomiting, diarrhea, muddy mucous membranes, weakness, ataxia."
410,dog,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; poisonings typically occur from ingestion of green plant material or material in hay. The toxic components can cause liver failure, referred to as ""walking disease"" or ""sleepy staggers"". Signs include weight loss, weakness, sleepiness, yawning, incoordination, yellowish discoloration to mucous membranes (icterus), neurologic problems secondary to liver failure (aimless walking, chewing motions, head pressing). Animals may appear to be normal at first, then become suddenly affected; the syndrome progresses rapidly over a few days to a week. Liver damage, depression, anorexia, vomiting, diarrhea, muddy mucous membranes, weakness, ataxia."
410,horse,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; poisonings typically occur from ingestion of green plant material or material in hay. The toxic components can cause liver failure, referred to as ""walking disease"" or ""sleepy staggers"". Signs include weight loss, weakness, sleepiness, yawning, incoordination, yellowish discoloration to mucous membranes (icterus), neurologic problems secondary to liver failure (aimless walking, chewing motions, head pressing). Animals may appear to be normal at first, then become suddenly affected; the syndrome progresses rapidly over a few days to a week. Liver damage, depression, anorexia, vomiting, diarrhea, muddy mucous membranes, weakness, ataxia."
411,cat,FALSE,null
411,dog,FALSE,null
411,horse,FALSE,null
412,cat,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
412,dog,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
412,horse,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
413,cat,FALSE,null
413,dog,FALSE,null
413,horse,TRUE,null
414,cat,FALSE,null
414,dog,FALSE,null
414,horse,TRUE,null
415,cat,FALSE,null
415,dog,FALSE,null
415,horse,TRUE,null
416,cat,TRUE,"Prolonged depression, vomiting, incoordination, sleepiness or excitation, hypersalivaton, dilated pupils, low blood pressure, low body temperature, seizure, coma, death (rare)"
416,dog,TRUE,"Prolonged depression, vomiting, incoordination, sleepiness or excitation, hypersalivaton, dilated pupils, low blood pressure, low body temperature, seizure, coma, death (rare)"
